row,column,hidden_layers,hidden_size,learning_rate,activation,optimizer,hp,surprisal,accuracy,good_outcomes,bad_outcomes
3,1,4,8,0.01,ReLU,SGD,-203,1.0876723486297752,0.337,337,663
3,2,2,8,0.01,ReLU,SGD,62,0.8486320834003402,0.428,428,572
3,3,2,8,0.01,ReLU,SGD,-51,0.8675005677047231,0.42,420,580
3,4,3,8,0.01,ReLU,SGD,-346,1.0817551716016867,0.339,339,661
3,5,3,8,0.01,ReLU,SGD,24,0.9038682118755978,0.405,405,595
3,6,4,8,0.01,ReLU,SGD,-213,0.9339456671128757,0.393,393,607
3,7,4,8,0.01,ReLU,SGD,-236,1.0272222925814367,0.358,358,642
3,8,4,8,0.01,ReLU,SGD,-243,1.0051219455807707,0.366,366,634
3,9,5,8,0.01,ReLU,SGD,-339,1.0106014113453965,0.364,364,636
3,10,5,8,0.01,ReLU,SGD,-290,1.0847093834991182,0.338,338,662
3,11,4,8,0.01,ReLU,SGD,-432,1.0469690555162714,0.351,351,649
3,12,3,8,0.01,ReLU,SGD,-405,1.2173958246580767,0.296,296,704
3,13,1,8,0.01,ReLU,SGD,548,0.6891551592904078,0.502,502,498
3,14,4,8,0.01,ReLU,SGD,-292,1.0936247471570706,0.335,335,665
3,15,3,8,0.01,ReLU,SGD,-86,1.0078579253996456,0.365,365,635
3,16,5,8,0.01,ReLU,SGD,-99,1.018877320649256,0.361,361,639
3,17,2,8,0.01,ReLU,SGD,-28,0.8627499649461253,0.422,422,578
3,18,4,8,0.01,ReLU,SGD,-167,0.959720289801491,0.383,383,617
3,19,4,8,0.01,ReLU,SGD,-248,1.04412410338404,0.352,352,648
3,20,3,8,0.01,ReLU,SGD,-162,0.9314043696842031,0.394,394,606
3,21,2,8,0.01,ReLU,SGD,8,0.8651224452997557,0.421,421,579
3,22,1,8,0.01,ReLU,SGD,587,0.715392789507265,0.489,489,511
3,23,1,8,0.01,ReLU,SGD,527,0.7486598904902041,0.473,473,527
3,24,2,8,0.01,ReLU,SGD,197,0.8891620644859025,0.411,411,589
3,25,1,8,0.01,ReLU,SGD,687,0.5816058058270378,0.559,559,441
3,26,5,8,0.01,ReLU,SGD,18,1.0847093834991182,0.338,338,662
3,27,1,8,0.01,ReLU,SGD,701,0.5533852381847867,0.575,575,425
3,28,4,8,0.01,ReLU,SGD,-82,1.058430499035278,0.347,347,653
3,29,3,8,0.01,ReLU,SGD,-203,0.9728610833625494,0.378,378,622
3,30,1,8,0.01,ReLU,SGD,779,0.5361434317502807,0.585,585,415
3,31,4,8,0.01,ReLU,SGD,-53,1.0996127890016931,0.333,333,667
3,32,1,8,0.01,ReLU,SGD,597,0.6367668471238376,0.529,529,471
3,33,4,8,0.01,ReLU,SGD,-168,1.1301029557594804,0.323,323,677
3,34,1,8,0.01,ReLU,SGD,447,0.7571525105358577,0.469,469,531
3,35,4,8,0.01,ReLU,SGD,-176,1.2106617924767327,0.298,298,702
3,36,2,8,0.01,ReLU,SGD,69,0.7052197617942145,0.494,494,506
3,37,3,8,0.01,ReLU,SGD,-296,0.991553216374702,0.371,371,629
3,38,2,8,0.01,ReLU,SGD,534,0.6292338548162925,0.533,533,467
3,39,5,8,0.01,ReLU,SGD,-144,0.9755100915341263,0.377,377,623
3,40,1,8,0.01,ReLU,SGD,953,0.4652151125139384,0.628,628,372
3,41,2,8,0.01,ReLU,SGD,140,0.8393296907380268,0.432,432,568
3,42,1,8,0.01,ReLU,SGD,542,0.6106459590482015,0.543,543,457
3,43,5,8,0.01,ReLU,SGD,-434,1.0498221244986778,0.35,350,650
3,44,2,8,0.01,ReLU,SGD,59,0.9441759353636907,0.389,389,611
3,45,3,8,0.01,ReLU,SGD,16,1.0642108619507773,0.345,345,655
3,46,2,8,0.01,ReLU,SGD,27,1.0051219455807707,0.366,366,634
3,47,2,8,0.01,ReLU,SGD,280,0.8486320834003402,0.428,428,572
3,48,1,8,0.01,ReLU,SGD,553,0.6991652528855083,0.497,497,503
