row,column,hidden_layers,hidden_size,learning_rate,activation,optimizer,hp,surprisal,accuracy,good_outcomes,bad_outcomes
2,19,1,8,2.068832858139057,ReLU,SGD,60,0.916290731874155,0.4,40,60
2,20,1,8,0.03264962715469735,ReLU,SGD,49,0.9675840262617056,0.38,38,62
2,21,1,8,0.11685921726292252,ReLU,SGD,42,1.171182981502945,0.31,31,69
2,22,1,8,1.330348262499107,ReLU,SGD,52,0.916290731874155,0.4,40,60
2,23,1,8,2.9720468782281317,ReLU,SGD,61,0.7985076962177716,0.45,45,55
2,24,1,8,1.0994102871626956,ReLU,SGD,78,0.8209805520698302,0.44,44,56
2,25,1,8,0.8100856851970798,ReLU,SGD,-92,1.6607312068216509,0.19,19,81
2,26,1,8,1.240489851409846,ReLU,SGD,47,0.941608539858445,0.39,39,61
2,27,1,8,1.7256908409222103,ReLU,SGD,78,0.7985076962177716,0.45,45,55
2,28,1,8,1.0010091610406031,ReLU,SGD,40,1.0498221244986778,0.35,35,65
2,29,1,8,0.6318387169702127,ReLU,SGD,9,1.3470736479666092,0.26,26,74
2,30,1,8,0.4112453214695488,ReLU,SGD,53,1.0788096613719298,0.34,34,66
2,31,1,8,1.6197206267987245,ReLU,SGD,86,0.941608539858445,0.39,39,61
2,32,1,8,1.3442901275989665,ReLU,SGD,44,1.0216512475319814,0.36,36,64
2,33,1,8,0.32006377249307993,ReLU,SGD,40,1.1394342831883648,0.32,32,68
2,34,1,8,0.7635937128746229,ReLU,SGD,-14,1.171182981502945,0.31,31,69
2,35,1,8,2.0857541735750473,ReLU,SGD,124,0.8915981192837836,0.41,41,59
2,36,1,8,2.5887484060052968,ReLU,SGD,99,0.8209805520698302,0.44,44,56
2,37,1,8,0.046912070980251415,ReLU,SGD,1,1.2729656758128873,0.28,28,72
2,38,1,8,0.1364569810054074,ReLU,SGD,53,0.9675840262617056,0.38,38,62
2,39,1,8,0.7871639105876577,ReLU,SGD,-3,1.2039728043259361,0.3,30,70
2,40,1,8,0.81082556080981,ReLU,SGD,-9,1.2378743560016174,0.29,29,71
2,41,1,8,2.99680720024531,ReLU,SGD,96,0.6931471805599453,0.5,50,50
2,42,1,8,1.738728597044352,ReLU,SGD,105,0.7765287894989963,0.46,46,54
2,43,1,8,2.3603257883331077,ReLU,SGD,50,0.7339691750802004,0.48,48,52
2,44,1,8,2.3939875767393284,ReLU,SGD,98,0.8915981192837836,0.41,41,59
2,45,1,8,1.3730646254125494,ReLU,SGD,76,1.0216512475319814,0.36,36,64
2,46,1,8,1.633121004948228,ReLU,SGD,73,0.7985076962177716,0.45,45,55
2,47,1,8,2.185644077942083,ReLU,SGD,86,0.8209805520698302,0.44,44,56
2,48,1,8,2.035979844738796,ReLU,SGD,79,0.7765287894989963,0.46,46,54
2,49,1,8,0.9432358279911338,ReLU,SGD,-6,1.2378743560016174,0.29,29,71
3,0,1,8,2.588469958580438,ReLU,SGD,93,0.8209805520698302,0.44,44,56
3,1,1,8,0.4257023362868254,ReLU,SGD,10,1.3093333199837622,0.27,27,73
3,2,1,8,0.14098703026293252,ReLU,SGD,77,0.8915981192837836,0.41,41,59
3,3,1,8,0.6458036289908211,ReLU,SGD,-44,1.4271163556401458,0.24,24,76
3,4,1,8,1.9651722420849116,ReLU,SGD,109,0.8209805520698302,0.44,44,56
3,5,1,8,2.4911072890439105,ReLU,SGD,99,0.8209805520698302,0.44,44,56
3,6,1,8,2.1673560219810266,ReLU,SGD,80,0.8675005677047231,0.42,42,58
3,7,1,8,2.66601206093416,ReLU,SGD,60,0.8675005677047231,0.42,42,58
3,8,1,8,1.4837039008613366,ReLU,SGD,51,0.8209805520698302,0.44,44,56
