row,column,hidden_layers,hidden_size,learning_rate,activation,optimizer,hp,surprisal,accuracy,good_outcomes,bad_outcomes
2,38,1,8,0.01,SiLU,SGD,-207,1.2344320118106447,0.291,291,709
2,39,1,8,0.01,ReLU6,SGD,76,1.0106014113453965,0.364,364,636
2,40,1,8,0.01,PReLU,SGD,-6,1.0356374895067213,0.355,355,645
2,41,1,8,0.01,Hardswish,SGD,-22,1.0906441190189327,0.336,336,664
2,42,1,8,0.01,LeakyReLU,SGD,-100,1.07587280169862,0.341,341,659
2,43,1,8,0.01,LeakyReLU,SGD,59,1.0356374895067213,0.355,355,645
2,44,1,8,0.01,SiLU,SGD,-155,1.2106617924767327,0.298,298,702
2,45,1,8,0.01,CELU,SGD,129,0.916290731874155,0.4,400,600
2,46,1,8,0.01,Softplus,SGD,-125,1.1086626245216111,0.33,330,670
2,47,1,8,0.01,Softplus,SGD,-29,1.0642108619507773,0.345,345,655
2,48,1,8,0.01,SELU,SGD,327,0.8580218237501793,0.424,424,576
2,49,1,8,0.01,ELU,SGD,24,1.0966142860054366,0.334,334,666
3,0,1,8,0.01,LeakyReLU,SGD,-173,1.1841701770297564,0.306,306,694
3,1,1,8,0.01,Hardswish,SGD,101,0.9571127263944101,0.384,384,616
3,2,1,8,0.01,CELU,SGD,182,0.9238189982949466,0.397,397,603
3,3,1,8,0.01,LeakyReLU,SGD,-183,1.1647520911726548,0.312,312,688
3,4,1,8,0.01,Hardswish,SGD,-83,1.1208578976154293,0.326,326,674
3,5,1,8,0.01,LeakyReLU,SGD,43,1.0788096613719298,0.34,340,660
3,6,1,8,0.01,LeakyReLU,SGD,123,0.9390477189967712,0.391,391,609
3,7,1,8,0.01,CELU,SGD,91,0.9571127263944101,0.384,384,616
3,8,1,8,0.01,CELU,SGD,-52,1.0876723486297752,0.337,337,663
3,9,1,8,0.01,PReLU,SGD,-23,1.1026203100656484,0.332,332,668
3,10,1,8,0.01,Hardswish,SGD,-182,1.2006450142332614,0.301,301,699
3,11,1,8,0.01,Softplus,SGD,106,0.9675840262617056,0.38,380,620
3,12,1,8,0.01,ELU,SGD,216,0.8989420935395421,0.407,407,593
3,13,1,8,0.01,ELU,SGD,215,0.9288695140810151,0.395,395,605
3,14,1,8,0.01,ReLU,SGD,-127,1.155182640156504,0.315,315,685
3,15,1,8,0.01,ELU,SGD,104,1.0272222925814367,0.358,358,642
3,16,1,8,0.01,ELU,SGD,68,0.9942522733438669,0.37,370,630
3,17,1,8,0.01,CELU,SGD,152,0.916290731874155,0.4,400,600
3,18,1,8,0.01,ReLU,SGD,128,0.9493305859523552,0.387,387,613
