,row,column,hidden_layers,hidden_size,learning_rate,activation,optimizer,hp,surprisal,accuracy,good_outcomes,bad_outcomes
185,3,35,1,8,0.01,ReLU,AdamW,204,0.01005033585350145,0.99,99,1
186,3,36,1,8,0.01,ReLU,Adadelta,-258,inf,0.0,0,100
187,3,37,1,8,0.01,ReLU,RMSprop,126,0.7133498878774648,0.49,49,51
188,3,38,1,8,0.01,ReLU,RMSprop,105,0.579818495252942,0.56,56,44
189,3,39,1,8,0.01,ReLU,Adam,6,1.171182981502945,0.31,31,69
190,3,40,1,8,0.01,ReLU,Adam,24,1.3470736479666092,0.26,26,74
191,3,41,1,8,0.01,ReLU,SGD,129,0.527632742082372,0.59,59,41
192,3,42,1,8,0.01,ReLU,SGD,20,0.941608539858445,0.39,39,61
193,3,43,1,8,0.01,ReLU,Adamax,-7,1.0498221244986778,0.35,35,65
194,3,44,1,8,0.01,ReLU,SGD,130,0.5621189181535413,0.57,57,43
195,3,45,1,8,0.01,ReLU,Adagrad,42,1.0216512475319814,0.36,36,64
196,3,46,1,8,0.01,ReLU,SGD,84,0.6539264674066639,0.52,52,48
197,3,47,1,8,0.01,ReLU,Adam,100,0.8675005677047231,0.42,42,58
198,3,48,1,8,0.01,ReLU,SGD,-38,1.2039728043259361,0.3,30,70
199,3,49,1,8,0.01,ReLU,Adamax,60,1.0498221244986778,0.35,35,65
200,4,0,1,8,0.01,ReLU,AdamW,75,1.0788096613719298,0.34,34,66
201,4,1,1,8,0.01,ReLU,AdamW,27,0.8675005677047231,0.42,42,58
202,4,2,1,8,0.01,ReLU,Adamax,76,1.0788096613719298,0.34,34,66
203,4,3,1,8,0.01,ReLU,AdamW,155,0.4462871026284195,0.64,64,36
204,4,4,1,8,0.01,ReLU,Adadelta,144,0.5621189181535413,0.57,57,43
205,4,5,1,8,0.01,ReLU,Adagrad,1,1.4696759700589417,0.23,23,77
206,4,6,1,8,0.01,ReLU,Adamax,41,0.9942522733438669,0.37,37,63
207,4,7,1,8,0.01,ReLU,Adam,121,0.579818495252942,0.56,56,44
208,4,8,1,8,0.01,ReLU,SGD,119,0.5447271754416722,0.58,58,42
209,4,9,1,8,0.01,ReLU,SGD,27,0.5621189181535413,0.57,57,43
210,4,10,1,8,0.01,ReLU,Adamax,137,0.3011050927839216,0.74,74,26
211,4,11,1,8,0.01,ReLU,Adam,59,1.0498221244986778,0.35,35,65
212,4,12,1,8,0.01,ReLU,SGD,54,1.0788096613719298,0.34,34,66
